Date,Flow [ML/d],M1,M2,M3,M4
2011-02-04,2349.696922,2349.696922,1495.7145797272324,1623.0170129664975,1253.3046470315062
2011-02-05,4210.951241,4210.951241,2356.5242101976173,1651.412829809347,1547.9713536847757
2011-02-06,3859.067677,3859.067677,3158.555362456209,1900.5944702898125,3229.3208737839695
2011-02-07,3030.574834,3030.574834,3367.672937911431,2267.6312183512823,4254.826102270855
2011-02-08,2529.385995,2529.385995,3132.8036261369716,2597.8915587653473,3857.8525321375496
2011-02-09,2263.118312,2263.118312,2774.2258673893402,2787.5481554253597,2259.4484334806853
2011-02-10,1899.856043,1899.856043,2409.843381674653,2810.2858191055475,2474.863409609172
2011-02-11,1613.673063,1613.673063,2072.487289010008,2693.1115033684728,2097.859552106291
2011-02-12,1411.999199,1411.999199,1783.2337094688683,2484.9370133444013,1710.2873547257943
2011-02-13,1422.557031,1422.557031,1590.7679911152477,2240.2846951943898,1492.479423253111
2011-02-14,1531.796171,1531.796171,1517.6904982620347,2009.6271766882269,1438.2819415993695
2011-02-15,1509.694049,1509.694049,1503.9881289549144,1824.5956034348262,1375.7544142311347
2011-02-16,1513.868085,1513.868085,1506.6689139778025,1694.078570446771,1598.3265379170598
2011-02-17,1322.872496,1322.872496,1462.1526867709727,1604.6653772472098,1499.4248433646799
2011-02-18,1295.183766,1295.183766,1395.3623653490336,1536.7948540834518,1405.801595010034
2011-02-19,1347.658828,1347.658828,1356.6731370758105,1480.4234621145247,1379.8026336952412
2011-02-20,1183.392674,1183.392674,1303.8555193870764,1428.8084882705296,1184.5009099893775
2011-02-21,1043.4217,1043.4217,1215.232298898923,1373.4211764455376,1384.362747247397
2011-02-22,944.1578159,944.1578159,1109.1927864211384,1307.5401878354182,1055.4868449958171
2011-02-23,883.2947172,883.2947172,1011.7637541216553,1230.650794960206,1069.9231472906094
2011-02-24,842.5229365,842.5229365,935.6966075149937,1148.056971807277,786.6302950581405
